8,4,25
8,5,28
8,6,6
8,7,6
8,8,16
8,9,18
8,10,1
8,11,5
8,12,30
8,13,32
8,14,5
8,15,1
8,16,7
8,17,13
8,18,15
8,19,1
8,20,7
8,21,1
8,22,1
8,23,2
8,24,2
8,25,2
8,26,1
8,27,1
8,28,3
8,29,3
8,30,21
8,31,24
9,0,21
9,1,27
9,2,3
9,3,0
9,4,1
9,5,8
9,6,10
9,7,0
9,8,17
9,9,19
9,10,1
9,11,1
9,12,5
9,13,5
9,14,0
9,15,0
9,16,7
9,17,3
9,18,0
9,19,1
9,20,1
9,21,1
9,22,1
9,23,2
9,24,1
9,25,1
9,26,1
9,27,1
9,28,1
9,29,3
9,30,21
9,31,24
10,0,21
10,1,27
10,2,12
10,3,14
10,4,1
10,5,9
10,6,11
10,7,0
10,8,0
10,9,1
10,10,7
10,11,1
10,12,1
10,13,1
10,14,0
10,15,0
10,16,1
10,17,3
10,18,3
10,19,3
10,20,1
10,21,1
10,22,1
10,23,1
10,24,1
10,25,1
10,26,1
10,27,1
10,28,1
10,29,3
10,30,21
10,31,24
11,0,21
11,1,27
11,2,13
11,3,15
11,4,1
11,5,1
11,6,0
11,7,0
11,8,0
11,9,7
11,10,1
11,11,7
11,12,7
11,13,7
11,14,7
11,15,1
11,16,1
11,17,1
11,18,8
11,19,10
11,20,1
11,21,1
11,22,1
11,23,1
11,24,3
11,25,3
11,26,1
11,27,1
11,28,1
11,29,3
11,30,21
11,31,24
12,0,21
12,1,27
12,2,3
12,3,1
12,4,1
12,5,1
12,6,8
12,7,10
12,8,7
12,9,7
12,10,1
12,11,1
12,12,20
12,13,26
12,14,3
12,15,3
12,16,20
12,17,26
12,18,9
12,19,11
12,20,1
12,21,1
12,22,1
12,23,3
12,24,3
12,25,3
12,26,3
12,27,1
12,28,1
12,29,3
12,30,22
12,31,25
13,0,21
13,1,27
13,2,3
13,3,16
13,4,18
13,5,1
13,6,9
13,7,11
13,8,3
13,9,3
13,10,3
13,11,1
13,12,22
13,13,28
13,14,1
13,15,1
13,16,22
13,17,28
13,18,1
13,19,1
13,20,1
13,21,1
13,22,1
13,23,1
13,24,3
13,25,3
13,26,3
13,27,3
13,28,1
13,29,3
13,30,3
13,31,7
14,0,21
14,1,27
14,2,3
14,3,17
14,4,19
14,5,20
14,6,23
14,7,23
14,8,23
14,9,26
14,10,1
14,11,1
14,12,1
14,13,3
14,14,3
14,15,3
14,16,6
14,17,6
14,18,1
14,19,1
14,20,3
14,21,3
14,22,1
14,23,1
14,24,1
14,25,3
14,26,3
14,27,1
14,28,1
14,29,1
14,30,1
14,31,33
15,0,21
15,1,27
15,2,3
15,3,5
15,4,1
15,5,21
15,6,24
15,7,24
15,8,24
15,9,27
15,10,3
15,11,1
15,12,3
15,13,3
15,14,1
15,15,1
15,16,1
15,17,1
15,18,1
15,19,1
15,20,6
15,21,3
15,22,1
15,23,1
15,24,1
15,25,1
15,26,1
15,27,1
15,28,1
15,29,3
15,30,3
15,31,7
16,0,21
16,1,27
16,2,3
16,3,4
16,4,1
16,5,21
16,6,24
16,7,24
16,8,24
16,9,27
16,10,3
16,11,1
16,12,1
16,13,1
16,14,1
16,15,1
16,16,3
16,17,4
16,18,1
16,19,1
16,20,1
16,21,1
16,22,1
16,23,3
16,24,3
16,25,1
16,26,1
16,27,1
16,28,1
16,29,3
16,30,20
16,31,23
17,0,21
17,1,27
17,2,3
17,3,1
17,4,1
17,5,21
17,6,24
17,7,25
17,8,25
17,9,28
17,10,1
17,11,1
17,12,1
17,13,1
17,14,7
17,15,8
17,16,10
17,17,29
17,18,31
17,19,3
17,20,1
17,21,1
17,22,1
17,23,1
17,24,1
17,25,1
17,26,1
17,27,1
17,28,1
17,29,3
17,30,21
17,31,24
18,0,21
18,1,27
18,2,3
18,3,1
18,4,1
18,5,22
18,6,28
18,7,1
18,8,8
18,9,10
18,10,1
18,11,1
18,12,3
18,13,3
18,14,3
18,15,9
18,16,11
18,17,30
18,18,32
18,19,3
18,20,1
18,21,8
18,22,10
18,23,1
18,24,1
18,25,1
18,26,1
18,27,1
18,28,1
18,29,3
18,30,21
18,31,24
19,0,21
19,1,27
19,2,3
19,3,1
19,4,1
19,5,1
19,6,1
19,7,3
19,8,9
19,9,11
19,10,1
19,11,1
19,12,1
19,13,1
19,14,1
19,15,1
19,16,1
19,17,3
19,18,3
19,19,3
19,20,1
19,21,9
19,22,11
19,23,1
19,24,1
19,25,1
19,26,1
19,27,1
19,28,1
19,29,3
19,30,21
19,31,24
20,0,21
20,1,27
20,2,3
20,3,1
20,4,1
20,5,1
20,6,1
20,7,1
20,8,1
20,9,1
20,10,1
20,11,1
20,12,1
20,13,1
20,14,1
20,15,1
20,16,1
20,17,1
20,18,1
20,19,1
20,20,1
20,21,1
20,22,1
20,23,1
20,24,1
20,25,1
20,26,1
20,27,3
20,28,3
20,29,3
20,30,21
20,31,24
21,0,21
21,1,27
21,2,3
21,3,1
21,4,0
21,5,0
21,6,0
21,7,0
21,8,0
21,9,1
21,10,0
21,11,0
21,12,1
21,13,1
21,14,1
21,15,1
21,16,1
21,17,1
21,18,1
21,19,1
21,20,1
21,21,3
21,22,3
21,23,1
21,24,1
21,25,1
21,26,1
21,27,3
21,28,3
21,29,3
21,30,21
21,31,24
22,0,21
22,1,27
22,2,3
22,3,1
22,4,0
22,5,0
22,6,0
22,7,0
22,8,0
22,9,0
22,10,0
22,11,0
22,12,0
22,13,1
22,14,1
22,15,1
22,16,1
22,17,7
22,18,1
22,19,3
22,20,3
22,21,3
22,22,3
22,23,1
22,24,1
22,25,1
22,26,3
22,27,3
22,28,3
22,29,3
22,30,21
22,31,24
23,0,21
23,1,27
23,2,3
23,3,1
23,4,0
23,5,0
23,6,0
23,7,0
23,8,0
23,9,0
23,10,0
23,11,0
23,12,1
23,13,1
23,14,1
23,15,5
23,16,1
23,17,7
23,18,1
23,19,1
23,20,3
23,21,3
23,22,1
23,23,1
23,24,1
23,25,1
23,26,3
23,27,3
23,28,3
23,29,3
23,30,21
23,31,24
24,0,25
24,1,28
24,2,3
24,3,1
24,4,1
24,5,0
24,6,0
24,7,0
24,8,0
24,9,1
24,10,1
24,11,1
24,12,1
24,13,7
24,14,1
24,15,1
24,16,1
24,17,1
24,18,1
24,19,1
24,20,1
24,21,1
24,22,1
24,23,1
24,24,5
24,25,5
24,26,1
24,27,3
24,28,3
24,29,3
24,30,21
24,31,24
25,0,3
25,1,3
25,2,3
25,3,1
25,4,1
25,5,0
25,6,0
25,7,0
25,8,1
25,9,1
25,10,1
25,11,1
25,12,1
25,13,1
25,14,1
25,15,7
25,16,1
25,17,1
25,18,1
25,19,1
25,20,1
25,21,3
25,22,1
25,23,5
25,24,29
25,25,31
25,26,5
25,27,1
25,28,3
25,29,3
25,30,21
25,31,24
26,0,1
26,1,1
26,2,1
26,3,1
26,4,1
26,5,0
26,6,0
26,7,1
26,8,1
26,9,1
26,10,3
26,11,3
26,12,3
26,13,1
26,14,1
26,15,1
26,16,1
26,17,3
26,18,3
26,19,1
26,20,3
26,21,3
26,22,1
26,23,30
26,24,0
26,25,32
26,26,5
26,27,1
26,28,1
26,29,3
26,30,21
26,31,24
27,0,1
27,1,1
27,2,1
27,3,1
27,4,1
27,5,0
27,6,0
27,7,1
27,8,1
27,9,3
27,10,3
27,11,3
27,12,3
27,13,3
27,14,1
27,15,3
27,16,3
27,17,3
27,18,3
27,19,1
27,20,1
27,21,1
27,22,1
27,23,1
27,24,5
27,25,5
27,26,1
27,27,1
27,28,1
27,29,3
27,30,21
27,31,24
28,0,7
28,1,7
28,2,8
28,3,10
28,4,1
28,5,1
28,6,1
28,7,1
28,8,3
28,9,3
28,10,3
28,11,3
28,12,3
28,13,3
28,14,3
28,15,3
28,16,3
28,17,3
28,18,3
28,19,3
28,20,1
28,21,1
28,22,1
28,23,1
28,24,1
28,25,1
28,26,1
28,27,1
28,28,8
28,29,10
28,30,21
28,31,24
29,0,20
29,1,26
29,2,9
29,3,11
29,4,3
29,5,3
29,6,3
29,7,3
29,8,3
29,9,3
29,10,3
29,11,3
29,12,3
29,13,3
29,14,3
29,15,3
29,16,3
29,17,3
29,18,3
29,19,3
29,20,3
29,21,3
29,22,3
29,23,3
29,24,3
29,25,3
29,26,3
29,27,3
29,28,9
29,29,11
29,30,21
29,31,24
30,0,21
30,1,24
30,2,23
30,3,23
30,4,23
30,5,23
30,6,23
30,7,23
30,8,23
30,9,23
30,10,23
30,11,23
30,12,23
30,13,23
30,14,23
30,15,23
30,16,23
30,17,23
30,18,23
30,19,23
30,20,23
30,21,23
30,22,23
30,23,23
30,24,23
30,25,23
30,26,23
30,27,23
30,28,23
30,29,23
30,30,24
30,31,24
31,0,22
31,1,25
31,2,25
31,3,25
31,4,25
31,5,25
31,6,25
31,7,25
31,8,25
31,9,25
31,10,25
31,11,25
31,12,25
31,13,25
31,14,25
31,15,25
31,16,25
31,17,25
31,18,25
31,19,25
31,20,25
31,21,25
31,22,25
31,23,25
31,24,25
31,25,25
31,26,25
31,27,25
31,28,25
31,29,25
31,30,25
31,31,25
