8,4,20
8,5,23
8,6,23
8,7,26
8,8,9
8,9,11
8,10,9
8,11,11
8,12,3
8,13,3
8,14,30
8,15,32
8,16,1
8,17,1
8,18,1
8,19,3
8,20,3
8,21,3
8,22,1
8,23,1
8,24,1
8,25,1
8,26,1
8,27,1
8,28,0
8,29,3
8,30,21
8,31,27
9,0,21
9,1,27
9,2,3
9,3,1
9,4,21
9,5,24
9,6,24
9,7,27
9,8,3
9,9,3
9,10,3
9,11,3
9,12,3
9,13,8
9,14,10
9,15,1
9,16,1
9,17,1
9,18,1
9,19,1
9,20,3
9,21,3
9,22,1
9,23,1
9,24,1
9,25,1
9,26,1
9,27,1
9,28,1
9,29,3
9,30,21
9,31,27
10,0,21
10,1,27
10,2,16
10,3,18
10,4,22
10,5,25
10,6,25
10,7,28
10,8,1
10,9,3
10,10,4
10,11,20
10,12,26
10,13,9
10,14,11
10,15,1
10,16,1
10,17,1
10,18,1
10,19,1
10,20,1
10,21,1
10,22,1
10,23,1
10,24,1
10,25,1
10,26,1
10,27,1
10,28,1
10,29,3
10,30,21
10,31,27
11,0,21
11,1,27
11,2,17
11,3,19
11,4,1
11,5,1
11,6,1
11,7,1
11,8,1
11,9,3
11,10,33
11,11,22
11,12,28
11,13,1
11,14,1
11,15,1
11,16,1
11,17,1
11,18,1
11,19,1
11,20,1
11,21,1
11,22,1
11,23,1
11,24,1
11,25,1
11,26,1
11,27,1
11,28,1
11,29,3
11,30,21
11,31,27
12,0,21
12,1,27
12,2,3
12,3,1
12,4,1
12,5,1
12,6,1
12,7,1
12,8,1
12,9,3
12,10,3
12,11,1
12,12,1
12,13,1
12,14,1
12,15,1
12,16,1
12,17,1
12,18,1
12,19,1
12,20,1
12,21,1
12,22,1
12,23,1
12,24,3
12,25,3
12,26,1
12,27,1
12,28,1
12,29,3
12,30,21
12,31,27
13,0,21
13,1,27
13,2,3
13,3,1
13,4,1
13,5,3
13,6,3
13,7,1
13,8,1
13,9,1
13,10,1
13,11,1
13,12,1
13,13,1
13,14,1
13,15,1
13,16,1
13,17,3
13,18,3
13,19,1
13,20,1
13,21,1
13,22,1
13,23,3
13,24,3
13,25,3
13,26,1
13,27,1
13,28,1
13,29,3
13,30,21
13,31,27
14,0,21
14,1,27
14,2,3
14,3,1
14,4,3
14,5,3
14,6,3
14,7,3
14,8,1
14,9,1
14,10,1
14,11,1
14,12,1
14,13,1
14,14,1
14,15,3
14,16,3
14,17,3
14,18,3
14,19,3
14,20,1
14,21,1
14,22,1
14,23,3
14,24,3
14,25,3
14,26,1
14,27,1
14,28,1
14,29,3
14,30,21
14,31,27
15,0,21
15,1,27
15,2,3
15,3,1
15,4,3
15,5,3
15,6,3
15,7,1
15,8,1
15,9,1
15,10,1
15,11,1
15,12,1
15,13,3
15,14,3
15,15,3
15,16,29
15,17,31
15,18,3
15,19,3
15,20,1
15,21,1
15,22,1
15,23,1
15,24,3
15,25,3
15,26,1
15,27,1
15,28,1
15,29,3
15,30,21
15,31,27
16,0,21
16,1,27
16,2,3
16,3,1
16,4,3
16,5,3
16,6,3
16,7,3
16,8,1
16,9,1
16,10,1
16,11,1
16,12,1
16,13,1
16,14,3
16,15,3
16,16,30
16,17,32
16,18,3
16,19,3
16,20,1
16,21,1
16,22,1
16,23,1
16,24,1
16,25,1
16,26,1
16,27,8
16,28,10
16,29,3
16,30,21
16,31,27
17,0,21
17,1,27
17,2,3
17,3,1
17,4,3
17,5,3
17,6,3
17,7,3
17,8,1
17,9,1
17,10,1
17,11,1
17,12,1
17,13,1
17,14,1
17,15,3
17,16,3
17,17,3
17,18,3
17,19,1
17,20,1
17,21,1
17,22,1
17,23,1
17,24,1
17,25,1
17,26,1
17,27,9
17,28,11
17,29,3
17,30,21
17,31,27
18,0,21
18,1,27
18,2,3
18,3,1
18,4,1
18,5,3
18,6,3
18,7,1
18,8,1
18,9,1
18,10,1
18,11,1
18,12,1
18,13,1
18,14,1
18,15,1
18,16,3
18,17,3
18,18,1
18,19,1
18,20,1
18,21,1
18,22,1
18,23,1
18,24,1
18,25,1
18,26,1
18,27,8
18,28,10
18,29,3
18,30,21
18,31,27
19,0,21
19,1,27
19,2,3
19,3,1
19,4,1
19,5,1
19,6,1
19,7,1
19,8,1
19,9,1
19,10,1
19,11,1
19,12,1
19,13,1
19,14,1
19,15,1
19,16,1
19,17,1
19,18,1
19,19,1
19,20,1
19,21,1
19,22,3
19,23,3
19,24,1
19,25,1
19,26,1
19,27,9
19,28,11
19,29,3
19,30,21
19,31,27
20,0,21
20,1,27
20,2,3
20,3,16
20,4,18
20,5,16
20,6,18
20,7,1
20,8,1
20,9,12
20,10,14
20,11,12
20,12,14
20,13,1
20,14,1
20,15,1
20,16,1
20,17,1
20,18,1
20,19,1
20,20,1
20,21,3
20,22,3
20,23,3
20,24,1
20,25,1
20,26,16
20,27,18
20,28,1
20,29,3
20,30,21
20,31,27
21,0,21
21,1,27
21,2,3
21,3,17
21,4,19
21,5,17
21,6,19
21,7,1
21,8,1
21,9,13
21,10,15
21,11,13
21,12,15
21,13,1
21,14,1
21,15,3
21,16,3
21,17,3
21,18,1
21,19,1
21,20,3
21,21,3
21,22,3
21,23,3
21,24,3
21,25,1
21,26,17
21,27,19
21,28,1
21,29,3
21,30,21
21,31,27
22,0,21
22,1,27
22,2,3
22,3,16
22,4,18
22,5,20
22,6,26
22,7,1
22,8,1
22,9,12
22,10,14
22,11,12
22,12,14
22,13,1
22,14,1
22,15,3
22,16,3
22,17,3
22,18,1
22,19,1
22,20,1
22,21,3
22,22,3
22,23,1
22,24,1
22,25,1
22,26,1
22,27,1
22,28,6
22,29,3
22,30,21
22,31,27
23,0,21
23,1,27
23,2,3
23,3,17
23,4,19
23,5,22
23,6,28
23,7,1
23,8,1
23,9,13
23,10,15
23,11,13
23,12,15
23,13,1
23,14,1
23,15,1
23,16,3
23,17,3
23,18,1
23,19,1
23,20,1
23,21,1
23,22,1
23,23,1
23,24,1
23,25,1
23,26,8
23,27,10
23,28,7
23,29,3
23,30,21
23,31,27
24,0,21
24,1,27
24,2,3
24,3,1
24,4,1
24,5,1
24,6,1
24,7,1
24,8,1
24,9,1
24,10,8
24,11,10
24,12,1
24,13,1
24,14,1
24,15,1
24,16,1
24,17,1
24,18,1
24,19,1
24,20,1
24,21,1
24,22,3
24,23,3
24,24,1
24,25,1
24,26,9
24,27,11
24,28,7
24,29,3
24,30,21
24,31,27
25,0,21
25,1,27
25,2,3
25,3,6
25,4,6
25,5,1
25,6,1
25,7,1
25,8,1
25,9,1
25,10,9
25,11,11
25,12,1
25,13,1
25,14,1
25,15,20
25,16,23
25,17,23
25,18,23
25,19,23
25,20,26
25,21,1
25,22,3
25,23,3
25,24,1
25,25,1
25,26,7
25,27,7
25,28,7
25,29,3
25,30,21
25,31,27
26,0,21
26,1,27
26,2,6
26,3,5
26,4,6
26,5,1
26,6,1
26,7,1
26,8,1
26,9,1
26,10,1
26,11,1
26,12,1
26,13,1
26,14,1
26,15,21
26,16,24
26,17,24
26,18,24
26,19,24
26,20,27
26,21,1
26,22,1
26,23,1
26,24,1
26,25,7
26,26,7
26,27,7
26,28,7
26,29,3
26,30,21
26,31,27
27,0,21
27,1,27
27,2,3
27,3,6
27,4,3
27,5,8
27,6,10
27,7,1
27,8,3
27,9,3
27,10,1
27,11,1
27,12,16
27,13,18
27,14,1
27,15,21
27,16,24
27,17,24
27,18,24
27,19,24
27,20,27
27,21,1
27,22,1
27,23,1
27,24,7
27,25,7
27,26,7
27,27,3
27,28,3
27,29,3
27,30,21
27,31,27
28,0,21
28,1,27
28,2,29
28,3,31
28,4,3
28,5,9
28,6,11
28,7,1
28,8,1
28,9,1
28,10,1
28,11,1
28,12,17
28,13,19
28,14,1
28,15,22
28,16,25
28,17,25
28,18,25
28,19,25
28,20,28
28,21,1
28,22,1
28,23,1
28,24,7
28,25,7
28,26,7
28,27,3
28,28,29
28,29,31
28,30,21
28,31,27
29,0,21
29,1,27
29,2,30
29,3,32
29,4,3
29,5,3
29,6,3
29,7,3
29,8,3
29,9,3
29,10,3
29,11,3
29,12,3
29,13,3
29,14,3
29,15,3
29,16,3
29,17,3
29,18,3
29,19,3
29,20,3
29,21,3
29,22,3
29,23,3
29,24,3
29,25,3
29,26,3
29,27,3
29,28,30
29,29,32
29,30,21
29,31,27
30,0,21
30,1,24
30,2,23
30,3,23
30,4,23
30,5,23
30,6,23
30,7,23
30,8,23
30,9,23
30,10,23
30,11,23
30,12,23
30,13,23
30,14,23
30,15,23
30,16,23
30,17,23
30,18,23
30,19,23
30,20,23
30,21,23
30,22,23
30,23,23
30,24,23
30,25,23
30,26,23
30,27,23
30,28,23
30,29,23
30,30,24
30,31,27
31,0,22
31,1,25
31,2,25
31,3,25
31,4,25
31,5,25
31,6,25
31,7,25
31,8,25
31,9,25
31,10,25
31,11,25
31,12,25
31,13,25
31,14,25
31,15,25
31,16,25
31,17,25
31,18,25
31,19,25
31,20,25
31,21,25
31,22,25
31,23,25
31,24,25
31,25,25
31,26,25
31,27,25
31,28,25
31,29,25
31,30,25
31,31,28
